,entidad,viv_sel,num_hog,hog_mud,n_ren_el,cd,sexo,edad,nivel,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p7,p7_3,p8_1,p8_2,p9,p10,p11,p13,p13_3,p14_1,p14_2,p15,p16,p17,p19,p19_3,p20_1,p20_2,p21,p22,p23_1,p23_2,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
344,9,3,1,0,1,1,1,47,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,2,0.0,2,1,2,0,0,0,0,0,20,1,6,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,1,3,1,0,0,2,1
345,9,2,1,0,1,1,1,41,7,1,1,1,1,2,1,2,2,2,4,2,2,2,2,1,2,2,0.0,2,1,1,0,0,0,0,0,0,0,5,3,2,0.0,2,1,2,0,0,0,0,0,30,1,6,3,3,2,0,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,0,2,1
346,9,2,1,0,1,1,1,27,3,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,2,3,2,0.0,2,1,2,0,0,0,0,0,30,1,6,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,3,2,1,2,0,2,1
347,9,3,1,0,2,1,2,33,4,7,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,30,2,0,2,3,1,0,2,1,2,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,2,0,0,1
348,9,4,1,0,2,1,2,39,4,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
349,9,2,1,0,2,1,1,30,4,4,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
350,9,4,1,0,2,1,2,60,7,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
351,9,3,1,0,2,1,1,48,7,1,1,1,1,2,1,2,2,8,4,2,2,2,1,1,2,3,1800.0,2,1,1,0,0,0,0,0,0,0,5,3,3,30.0,2,1,1,0,0,0,0,0,50,2,0,3,3,2,0,1,1,2,2,1,1,1,2,1,5,1,3,3,3,3,1,2,1,2,0,2,1
352,9,1,1,0,3,1,2,30,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
353,9,3,1,0,2,1,2,36,4,7,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,15,2,0,2,4,2,0,2,2,2,2,2,1,2,0,3,0,1,1,2,2,2,1,3,1,0,0,0,2
354,9,2,1,0,2,1,2,36,7,7,1,1,1,2,1,2,2,3,4,2,1,1,1,2,2,3,600.0,2,1,1,0,0,0,0,0,0,0,1,3,1,0.0,1,2,1,0,0,0,0,0,90,2,0,4,4,1,0,2,1,2,2,1,1,3,0,1,1,1,1,1,2,2,1,2,1,2,0,1,1
355,9,4,1,0,1,1,1,40,8,1,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.0,2,1,2,0,0,0,1,3,20,1,6,3,4,2,0,2,2,2,2,2,1,2,0,1,2,1,2,1,1,2,1,3,1,0,0,2,1
356,9,1,1,1,2,1,2,31,4,7,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,30,2,0,2,3,2,0,2,2,2,2,3,3,3,0,2,0,1,2,2,2,2,3,3,1,0,0,0,2
357,9,2,1,0,1,1,1,51,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,1,2,1,1,1,1,1,4,4,2,0,0,0,2
358,9,3,1,0,2,1,2,41,7,4,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,25,2,0,2,3,2,0,2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,3,3,1,0,2,0,1
359,9,4,1,0,2,1,2,69,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,1,1,2,1,1,4,4,2,0,0,0,2
360,9,1,1,0,2,1,2,51,7,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,4,4,2,0,0,0,2
361,9,3,1,0,3,1,2,73,2,7,1,1,1,1,2,2,1,4,4,2,2,2,1,2,2,3,2000.0,2,1,1,3,4,3,150,2,1,1,0,0,0,0.0,0,0,0,0,0,0,2,4,40,2,0,4,4,2,0,2,2,2,2,2,2,2,0,1,6,1,1,2,2,2,1,2,1,2,2,0,1
362,9,4,1,0,2,1,2,44,4,7,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,10,2,0,1,2,2,0,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,3,1,0,0,0,2
363,9,2,1,0,2,1,2,46,3,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,15,1,6,2,3,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,3,1,0,0,0,2
364,9,1,1,0,4,1,1,19,4,7,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,1,0,1,2,1,0,0,0,0.0,0,0,0,0,0,0,2,4,30,1,4,2,3,1,0,2,2,2,2,2,2,2,0,1,2,1,2,2,2,2,3,3,1,0,1,0,1
365,9,4,1,0,2,1,2,56,4,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,4,4,2,0,0,0,2
366,9,2,1,0,3,1,2,56,3,7,1,1,1,2,2,2,2,1,5,2,2,1,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,35,2,0,2,3,2,0,2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,1,1,1,2,0,0,1
367,9,3,1,0,2,1,1,42,3,1,1,1,1,2,1,2,1,2,3,2,2,2,1,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,6,3,3,120.0,2,1,2,0,0,0,2,1,35,2,0,4,3,2,0,2,2,2,2,1,2,2,0,1,3,1,1,1,1,1,1,2,1,2,0,2,1
368,9,1,1,0,2,1,2,68,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,1,1,1,2,3,1,2,4,4,2,0,0,0,2
369,9,1,1,0,1,1,1,71,3,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
370,9,2,1,0,3,1,2,24,3,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,6,1,3,200,2,1,2,0,0,0,0.0,0,0,0,0,0,0,2,4,20,2,0,3,3,2,0,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,0,2,0,1
371,9,4,1,0,2,1,2,36,2,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,1,4,4,2,0,0,0,2
372,9,3,1,0,1,1,2,72,0,7,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,4,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,25,2,0,2,2,2,0,2,2,2,2,2,2,2,0,1,6,1,2,2,2,2,1,3,1,0,2,0,1
373,9,4,1,0,1,1,2,55,3,3,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,90,1,6,4,4,2,0,2,1,2,2,2,1,2,0,1,2,1,1,1,1,1,1,3,1,0,0,0,2
374,9,1,1,0,2,1,2,73,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,3,0,1,2,2,2,2,4,4,2,0,0,0,2
375,9,2,1,0,2,1,1,31,7,1,1,1,1,2,2,2,2,3,4,2,2,1,1,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,60,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,1,1,1,2,0,0,1
376,9,1,1,0,2,1,1,29,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
377,9,4,1,0,1,1,1,27,7,1,1,1,1,1,2,2,1,1,3,2,1,2,2,2,2,2,0.0,2,1,1,1,4,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,1,4,30,2,0,2,3,1,0,2,2,2,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,2,2,0,1
378,9,3,1,0,1,1,1,31,7,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,2,0,2,1,1,3,4,3,50.0,2,1,1,0,0,0,1,1,40,1,6,3,3,1,0,2,2,2,2,1,2,2,0,2,0,1,1,1,1,1,1,3,1,0,2,2,1
379,9,2,1,0,3,1,1,36,3,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,20,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,3,3,1,0,0,0,2
380,9,2,1,0,1,1,2,75,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1,2,2,0,2,0,1,1,2,2,2,4,4,2,0,0,0,2
381,9,3,1,0,1,1,1,34,4,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,4,2,0,2,1,2,4,3,3,60.0,2,1,2,0,0,0,1,3,20,2,0,4,4,2,0,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,3,1,0,2,2,1
382,9,4,1,0,1,1,1,48,4,1,1,1,1,2,1,2,2,1,4,2,2,2,2,1,2,3,300.0,2,1,1,0,0,0,0,0,0,0,1,3,2,0.0,2,1,1,0,0,0,0,0,20,2,0,2,3,2,0,2,2,2,2,3,3,3,0,1,6,1,1,2,2,2,1,2,1,2,0,2,1
383,9,1,1,0,1,1,2,76,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
384,9,2,1,0,1,1,2,85,2,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
385,9,4,1,0,1,1,2,68,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,1,1,3,3,4,4,2,0,0,0,2
386,9,1,1,0,1,1,2,45,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,4,4,2,0,0,0,2
387,9,3,1,0,1,1,2,69,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
388,9,3,1,0,2,1,1,27,7,1,1,1,1,2,2,2,1,1,4,2,1,2,2,2,2,3,300.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,60,2,0,3,3,2,0,2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,1,2,1,2,0,0,1
389,9,2,1,0,1,1,1,32,7,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,3,50,2,1,1,2,3,1,0.0,1,2,1,0,0,0,1,4,30,2,0,3,2,1,0,1,2,2,1,1,1,2,0,1,2,1,1,1,1,1,1,3,1,0,2,1,1
390,9,1,1,0,1,1,1,31,8,1,1,1,1,1,2,2,1,1,3,2,2,2,1,2,2,2,0.0,2,1,1,1,4,3,50,2,1,1,0,0,0,0.0,0,0,0,0,0,0,1,4,30,2,0,3,3,2,0,2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,1,2,1,2,2,0,1
391,9,2,1,0,2,1,1,26,7,4,1,1,1,2,2,2,1,5,4,2,2,2,1,2,2,3,800.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,60,2,0,4,4,1,0,2,2,2,2,2,1,1,3,1,5,1,1,1,1,1,1,2,1,2,0,0,1
392,9,1,1,0,1,1,1,62,7,1,1,1,1,2,1,2,1,6,4,1,2,2,1,1,2,1,0.0,1,1,1,0,0,0,0,0,0,0,5,3,2,0.0,1,1,2,0,0,0,3,1,30,1,6,3,3,2,0,1,2,2,2,1,1,2,0,1,4,1,1,1,1,1,1,2,1,3,0,3,1
393,9,3,1,1,2,1,1,30,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
394,9,4,1,0,1,1,2,44,8,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
395,9,1,1,0,2,1,2,76,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,1,1,1,1,2,2,2,4,4,2,0,0,0,2
396,9,2,1,0,3,1,2,30,3,4,1,1,1,1,2,2,2,2,3,2,2,2,1,2,2,2,0.0,2,1,1,4,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,30,2,0,4,3,2,0,2,2,2,2,1,1,2,0,1,4,1,1,1,1,1,1,2,1,2,2,0,1
397,9,3,1,0,2,1,2,44,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,4,4,2,0,0,0,2
398,9,4,1,0,1,1,1,54,3,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.0,2,1,2,0,0,0,0,0,20,2,0,3,3,2,0,2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,3,3,1,0,0,2,1
399,9,4,1,0,2,1,2,39,7,7,1,1,1,1,2,2,2,4,3,2,2,2,1,2,2,2,0.0,2,1,1,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,2,2,2,2,1,2,2,0,1,3,1,1,1,1,1,1,2,1,2,2,0,1
400,9,3,1,0,2,1,1,18,4,6,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,40,2,0,4,3,2,0,2,2,2,2,1,2,2,0,1,3,1,1,1,1,1,1,1,1,2,0,0,1
401,9,1,1,0,1,1,1,35,6,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,3,2,0.0,2,1,2,0,0,0,0,0,25,2,0,3,3,2,0,2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,3,3,1,0,0,2,1
402,9,4,1,0,2,1,2,30,4,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,20,2,0,4,4,1,0,2,2,2,2,2,2,1,2,1,5,1,1,1,1,2,1,3,1,0,0,0,2
403,9,3,1,0,2,1,2,43,4,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,1,0,1,2,1,1,3,2,0.0,2,1,1,0,0,0,0,0,25,1,2,1,4,2,0,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,0,1,2,1
404,9,2,1,0,1,1,2,58,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
405,9,1,1,0,3,1,1,33,7,1,1,1,1,2,1,2,2,1,4,2,2,2,2,1,2,1,0.0,1,2,1,0,0,0,0,0,0,0,1,4,3,12.0,2,1,1,0,0,0,0,0,40,2,0,4,4,2,0,2,1,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,1,1,0,2,1
406,9,1,1,0,1,1,2,56,8,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,4,3,80,2,1,1,0,0,0,0.0,0,0,0,0,0,0,1,4,30,2,0,2,3,1,0,2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,1,3,1,0,2,0,1
407,9,2,1,0,2,1,1,64,0,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,2,2,1,2,4,4,2,0,0,0,2
408,9,4,1,0,2,1,1,34,7,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,30,1,6,2,2,2,0,2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,3,3,1,0,0,0,2
409,9,3,1,0,4,1,2,29,4,4,1,1,1,1,2,2,1,1,4,2,2,1,2,2,2,2,0.0,2,1,1,2,4,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,2,4,30,2,0,2,3,2,0,1,2,2,2,1,1,2,0,1,1,1,1,1,1,1,1,2,1,2,2,0,1
410,9,3,1,0,1,1,2,72,2,7,1,1,1,2,1,2,1,6,2,2,1,2,2,1,2,2,0.0,2,1,1,0,0,0,0,0,0,0,3,3,2,0.0,2,1,2,0,0,0,3,2,30,1,6,3,3,1,0,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,0,2,1
411,9,1,1,0,2,1,1,37,3,1,1,1,1,2,2,2,1,6,2,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,2,30,2,0,2,3,1,0,1,1,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,1,2,0,0,1
412,9,4,1,0,1,1,1,71,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3,2,0.0,2,1,2,0,0,0,0,0,20,2,0,2,3,2,0,2,2,2,2,2,2,2,0,3,0,1,2,2,2,2,1,3,1,0,0,2,1
413,9,3,1,0,2,1,2,53,4,7,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,20,2,0,2,3,2,0,2,2,2,2,1,2,2,0,2,0,1,1,1,1,1,3,3,1,0,0,0,2
414,9,4,1,0,1,1,2,61,4,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
415,9,1,1,0,3,1,1,23,4,6,1,1,1,2,2,2,1,1,4,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,30,2,0,2,3,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,1,2,0,0,1
416,9,2,1,0,1,1,2,47,2,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,20,2,0,2,3,2,0,2,2,2,2,1,2,2,0,2,0,1,1,1,1,1,3,3,1,0,0,0,2
417,9,3,1,0,1,1,2,74,3,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
418,9,1,1,0,1,1,2,39,7,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,2,3,20,2,0,2,3,2,0,2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,1,3,1,0,2,0,1
419,9,2,1,0,1,1,2,82,2,7,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,20,2,0,1,1,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,3,3,1,0,2,0,1
420,9,4,1,0,1,1,1,44,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
421,9,1,1,0,1,1,1,55,4,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,3,3,50.0,2,1,2,0,0,0,0,0,20,2,0,2,3,2,0,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,1,3,1,0,0,2,1
422,9,2,1,0,3,1,2,59,0,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4,3,10.0,2,1,1,0,0,0,2,4,15,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2,0,0,0,0,3,3,1,0,0,2,1
423,9,3,1,0,1,1,2,52,3,3,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.0,2,1,1,0,0,0,1,4,10,2,0,4,4,2,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,2,1
424,9,1,1,0,1,1,1,36,7,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,60,2,0,3,4,1,0,1,2,2,2,2,2,2,0,1,1,1,1,1,2,2,1,2,1,1,0,0,1
425,9,4,1,0,2,1,1,32,8,6,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,0.0,2,1,1,1,2,3,300,2,1,1,0,0,0,0.0,0,0,0,0,0,0,1,2,60,2,0,3,3,2,0,1,2,2,1,2,2,2,0,1,2,1,1,1,1,1,1,2,1,2,2,0,1
426,9,3,1,0,1,1,1,79,7,8,1,1,1,2,2,2,2,1,4,2,2,2,1,2,2,3,450.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,60,2,0,3,3,2,0,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,0,0,1
427,9,1,1,0,2,1,1,53,4,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,3,3,150.0,2,1,1,0,0,0,0,0,25,2,0,4,4,2,0,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,3,1,0,0,2,1
